order_id,customer_id,product_id,store_id,employee_id,order_date,shipped_date,required_date,order_status,quantity
12737,1785,12759,1936,898,2017-04-07,2021-05-14,2022-12-20,Completed,10
12738,1098,9996,1294,2575,2019-03-07,2021-01-09,2023-09-16,Completed,8
12739,5253,2931,1481,4636,2019-12-04,2021-07-11,2026-06-06,Completed,5
12740,4544,6536,1343,3660,2019-08-22,2021-10-30,2024-05-24,Completed,6
12741,4208,7537,1038,1278,2016-05-15,2020-05-22,2026-11-15,Completed,7
12742,5273,8541,983,1125,2016-02-26,2020-12-23,2025-03-15,Completed,3
12743,3563,13002,1899,954,2019-07-02,2021-10-23,2022-05-08,Completed,8
12744,4915,16953,867,3636,2016-06-02,2020-03-08,2025-05-16,Completed,7
12745,6675,5118,1567,886,2018-01-31,2021-06-14,2024-04-28,Completed,10
12746,5268,8380,818,1994,2017-10-17,2021-11-20,2024-11-09,Pending,1
12747,5402,3654,1087,2270,2018-05-14,2020-02-04,2023-06-07,Completed,5
12748,2511,3823,1271,1332,2016-10-04,2020-09-08,2022-01-25,Completed,6
12749,5808,8750,702,1527,2016-02-26,2020-06-08,2026-10-22,Completed,8
12750,1150,11841,1854,2753,2016-07-30,2021-07-31,2022-09-14,Completed,10
12751,6553,11468,774,4450,2017-12-02,2020-02-03,2022-04-07,Completed,9
12752,3113,3035,845,2560,2019-01-14,2021-04-03,2026-02-03,Completed,5
12753,4980,18411,1778,1503,2016-11-01,2021-05-19,2022-04-12,Pending,2
12754,5788,10886,1840,1098,2017-03-19,2020-08-12,2024-09-04,Completed,7
12755,2965,10397,1215,1537,2016-04-03,2021-09-20,2025-09-29,Completed,3
12756,4237,10756,1187,2450,2018-12-31,2020-08-16,2022-05-17,Completed,2
12757,6568,13203,1453,2695,2018-03-10,2020-08-21,2023-09-02,Completed,1
12758,6590,17718,1579,1199,2016-04-16,2020-03-02,2024-03-30,Pending,2
12759,5769,10015,1433,3758,2018-11-25,2021-09-14,2023-03-02,Completed,1
12760,5878,4120,1361,2025,2019-03-22,2021-03-27,2024-02-07,Completed,5
12761,2042,8905,1073,1055,2017-10-31,2020-09-13,2023-01-23,Completed,5
12762,1008,4521,1405,3527,2018-03-01,2020-11-21,2024-09-03,Completed,3
12763,4064,5297,1370,3749,2017-05-18,2021-12-16,2025-07-30,Completed,10
12764,5849,11396,1444,794,2016-06-25,2020-12-30,2024-08-30,Completed,9
12765,1946,7533,810,4198,2019-11-10,2021-02-16,2023-09-30,Completed,3
12766,5051,10526,1807,1743,2019-06-14,2020-08-30,2026-09-02,Completed,2
12767,4426,17982,1416,4183,2016-06-15,2021-02-06,2022-02-13,Completed,5
12768,2691,10102,982,4159,2017-09-29,2021-08-05,2023-01-18,Completed,7
12769,5363,4620,1273,2260,2017-01-01,2020-07-27,2022-09-03,Completed,4
12770,3802,15520,1025,2566,2016-11-27,2021-09-01,2023-07-30,Completed,3
12771,6350,14484,1559,4087,2016-01-08,2021-08-20,2023-03-31,Completed,7
12772,4509,15442,1769,2305,2019-02-15,2020-10-02,2026-04-23,Completed,10
12773,6134,7560,900,725,2019-07-23,2020-01-20,2024-10-12,Completed,4
12774,3058,17904,1528,1262,2017-12-17,2021-10-20,2022-06-19,Completed,10
12775,3933,10151,1467,2254,2019-09-07,2020-11-23,2024-11-27,Pending,10
12776,2673,6146,1834,3467,2018-05-20,2020-12-14,2023-05-18,Completed,5
12777,1122,10684,783,3507,2016-12-20,2021-11-16,2023-07-18,Completed,6
12778,2823,9339,1441,3598,2019-07-01,2021-03-31,2023-09-19,Completed,1
12779,3405,11892,1571,3969,2019-06-19,2020-08-07,2023-12-23,Completed,6
12780,2136,7395,1358,4510,2016-06-10,2020-07-05,2023-03-26,Completed,4
12781,5944,13346,1614,1207,2018-11-21,2021-12-12,2023-03-23,Completed,3
12782,6060,4031,1107,3996,2017-01-06,2021-03-08,2022-01-19,Completed,9
12783,3061,18151,907,763,2017-01-01,2021-06-02,2023-12-25,Completed,9
12784,4308,6989,1946,673,2018-02-20,2021-11-04,2023-04-30,Completed,8
12785,1947,6005,863,4432,2017-12-02,2021-09-02,2026-04-06,Completed,1
12786,1893,10439,1493,3957,2016-06-25,2021-11-16,2022-06-15,Completed,5
12787,5077,15923,1839,2961,2016-11-15,2020-05-02,2022-09-23,Completed,6
12788,3673,6709,1265,3483,2019-05-20,2021-08-12,2023-05-10,Completed,5
12789,1265,11905,1010,1636,2017-05-10,2021-09-23,2022-03-05,Completed,4
12790,6205,16891,1273,2964,2016-04-03,2021-09-30,2025-11-05,Completed,8
12791,1933,14254,1191,1613,2016-03-11,2021-10-26,2022-12-22,Completed,10
12792,3013,10911,1550,3558,2019-05-05,2021-04-18,2025-05-11,Pending,10
12793,2339,17204,847,3795,2017-01-28,2020-12-09,2025-02-07,Completed,5
12794,3660,7218,1585,1221,2017-12-16,2020-01-01,2022-07-27,Completed,5
12795,4884,6107,1971,3305,2018-09-25,2021-05-21,2024-02-20,Completed,3
12796,6716,18097,824,2878,2018-01-26,2021-02-23,2023-11-23,Completed,7
12797,4060,5029,1758,3630,2019-10-23,2021-04-30,2024-05-02,Completed,9
12798,3463,16616,1214,4722,2019-01-03,2021-04-25,2025-02-14,Completed,2
12799,4636,17421,1103,2696,2017-08-04,2021-10-25,2024-06-04,Completed,3
12800,4862,10786,1804,3024,2019-12-16,2020-03-24,2022-05-07,Completed,9
12801,5265,7320,1585,1660,2017-03-09,2021-03-01,2026-03-22,Completed,10
12802,4018,7072,847,1549,2016-11-22,2020-07-18,2025-09-08,Completed,2
12803,2652,14027,1908,4559,2018-04-20,2021-05-24,2024-11-24,Completed,4
12804,2231,16118,1828,1653,2017-10-28,2021-12-29,2024-02-08,Completed,7
12805,1834,7280,1010,1752,2017-03-02,2021-09-02,2024-08-12,Completed,10
12806,1697,3509,1288,2036,2017-10-09,2020-08-11,2024-03-27,Completed,4
12807,4754,16082,798,2914,2016-06-29,2021-07-31,2024-03-03,Completed,6
12808,3432,2395,1734,4442,2019-05-11,2020-08-12,2023-07-09,Completed,6
12809,6629,8707,1261,2936,2017-05-31,2020-09-21,2024-12-15,Completed,7
12810,1465,15033,1841,2752,2019-08-24,2020-01-02,2024-12-17,Completed,7
12811,1660,5155,1414,4302,2019-07-26,2020-01-09,2026-01-01,Completed,5
12812,2065,4710,1716,784,2019-08-21,2020-01-03,2022-09-05,Completed,6
12813,3203,7393,729,3996,2017-04-25,2020-05-12,2025-08-22,Completed,10
12814,5511,6623,897,2489,2018-05-27,2021-10-07,2022-10-22,Completed,7
12815,4442,14628,773,879,2019-11-01,2020-04-09,2025-05-21,Completed,5
12816,3020,5935,1328,2757,2019-09-13,2020-09-12,2023-05-13,Pending,10
12817,5987,8077,1741,860,2017-01-25,2021-12-03,2023-05-25,Completed,2
12818,5828,17368,909,4531,2019-05-31,2020-11-11,2023-11-29,Completed,10
12819,1153,9149,1832,3460,2019-02-05,2021-09-28,2025-04-22,Pending,9
12820,4196,12072,1198,3247,2016-08-25,2020-08-31,2023-01-15,Completed,2
12821,3154,5820,810,1691,2019-09-04,2020-01-05,2023-06-12,Completed,6
12822,5804,10708,902,1114,2017-04-09,2021-02-26,2025-05-19,Completed,7
12823,5177,17334,1427,3640,2018-02-21,2021-12-03,2026-11-13,Completed,6
12824,5149,3395,831,2993,2018-03-18,2020-09-15,2024-03-02,Completed,3
12825,6376,11248,1231,2571,2017-10-22,2021-09-22,2022-02-21,Completed,8
12826,5042,4965,905,4143,2017-06-26,2020-01-15,2024-09-17,Completed,8
12827,5929,14349,1732,4040,2018-12-01,2020-08-11,2026-01-07,Pending,3
12828,1822,8080,919,1213,2018-05-28,2020-06-12,2023-09-16,Completed,10
12829,1501,4224,1203,1767,2016-05-29,2021-03-25,2026-05-28,Completed,8
12830,5314,6025,1532,2870,2017-07-02,2020-07-05,2024-10-19,Completed,2
12831,2673,8845,1473,1318,2016-06-20,2020-11-17,2025-04-11,Completed,7
12832,4133,13512,1975,4278,2017-05-20,2021-03-26,2023-08-11,Completed,8
12833,1085,12922,1643,3757,2019-08-21,2021-11-23,2022-06-26,Pending,3
12834,5794,4292,1253,2512,2019-06-29,2021-09-20,2026-08-10,Completed,9
12835,5330,12070,1594,738,2018-04-14,2020-04-09,2024-04-18,Completed,7
12836,1109,18414,1097,2683,2016-11-16,2020-11-22,2025-01-22,Completed,8
12837,1345,13770,1595,2318,2017-09-23,2020-05-13,2022-11-19,Completed,6
12838,1137,14268,1321,704,2019-10-02,2021-10-20,2025-01-25,Completed,10
12839,6068,17196,888,1563,2017-07-04,2021-12-20,2025-05-14,Completed,5
12840,1817,12847,1527,4696,2017-03-21,2021-03-18,2025-09-15,Completed,8
12841,3202,15084,1985,1319,2018-09-04,2020-03-29,2026-11-06,Pending,4
12842,5691,11197,1502,4679,2017-09-06,2021-06-17,2025-09-24,Pending,5
12843,2917,2683,1921,4536,2018-06-23,2021-07-22,2024-07-07,Completed,10
12844,5693,11624,1154,2794,2017-08-26,2020-05-18,2025-04-03,Completed,8
12845,4032,4685,1104,2912,2016-10-12,2020-01-14,2025-01-20,Pending,1
12846,3277,2248,1831,2593,2019-06-05,2021-08-26,2024-10-12,Completed,2
12847,4114,8011,1663,3075,2019-11-17,2020-11-14,2022-09-12,Completed,2
12848,5594,4974,1096,3678,2018-07-26,2021-02-23,2024-05-08,Completed,1
12849,1886,3623,1683,2652,2019-12-07,2021-06-06,2022-09-19,Completed,8
12850,2915,8682,715,4258,2017-02-08,2021-03-14,2024-12-05,Completed,7
12851,4084,15697,1007,578,2019-02-15,2021-11-08,2023-10-07,Completed,10
12852,5449,9673,1490,1814,2017-03-03,2020-05-25,2025-08-12,Completed,9
12853,2812,6931,1809,1805,2018-04-14,2021-03-17,2022-11-24,Completed,10
12854,3206,15130,1188,4412,2018-03-21,2020-11-25,2023-11-12,Pending,6
12855,1466,17590,711,611,2016-07-18,2021-06-08,2023-05-08,Pending,10
12856,3869,4004,1468,1356,2016-08-08,2021-12-11,2024-06-13,Completed,10
12857,1495,16416,2002,4552,2018-01-14,2021-08-18,2025-11-06,Completed,7
12858,3959,13684,1697,4326,2016-12-11,2021-10-09,2024-12-05,Completed,3
12859,4899,13748,1249,4556,2018-04-13,2020-04-25,2022-03-12,Completed,3
12860,3471,5503,1553,2367,2016-03-31,2020-07-16,2024-03-26,Completed,3
12861,1988,4807,1748,2753,2017-08-02,2020-10-19,2026-06-22,Pending,2
12862,2945,16306,1911,3436,2017-12-13,2020-11-18,2023-09-13,Completed,3
12863,5624,13019,764,3163,2019-05-08,2020-07-16,2023-09-03,Completed,6
12864,5165,13147,1532,2213,2017-08-28,2020-09-11,2024-08-27,Completed,9
12865,5762,3163,1030,2289,2018-09-06,2021-02-01,2022-07-19,Pending,7
12866,1671,6016,1036,3634,2019-06-28,2021-10-23,2023-03-17,Completed,8
12867,3517,17656,747,2710,2016-03-08,2020-12-13,2022-09-17,Completed,4
12868,5164,11759,858,4518,2018-01-07,2021-11-04,2025-07-09,Completed,4
12869,2861,16260,1199,2870,2019-11-01,2021-03-31,2026-12-14,Pending,5
12870,5834,8287,1509,2119,2018-06-06,2020-06-24,2023-09-26,Completed,5
12871,6394,5442,1615,3176,2018-05-11,2020-05-20,2025-06-25,Completed,1
12872,2869,10878,1443,4382,2018-12-19,2021-04-06,2023-12-19,Completed,2
12873,1127,3169,1114,4158,2017-10-13,2020-06-15,2022-05-12,Completed,4
12874,6513,5348,1498,4376,2018-08-04,2020-10-01,2022-06-04,Pending,4
12875,6631,8494,864,2922,2019-09-18,2020-02-12,2022-03-13,Completed,1
12876,2531,2165,1142,2413,2019-06-08,2020-06-02,2024-08-15,Completed,8
12877,5557,9707,1363,1135,2019-06-28,2021-06-17,2024-08-09,Completed,1
12878,6235,9662,1330,3376,2019-01-26,2021-05-17,2024-11-26,Completed,9
12879,2600,14878,789,548,2019-05-20,2020-03-31,2022-02-22,Completed,2
12880,1559,2753,1747,2089,2018-05-11,2020-10-26,2026-12-11,Pending,10
12881,6001,12522,1180,749,2018-09-28,2020-08-01,2023-08-26,Completed,10
12882,5648,13659,747,3073,2016-05-11,2021-11-19,2025-01-20,Completed,9
12883,2838,17448,1307,2343,2016-07-30,2021-08-31,2023-09-27,Pending,8
12884,6119,13055,1676,787,2018-11-26,2021-08-15,2023-05-18,Completed,1
12885,5387,10892,1261,3110,2018-02-25,2020-12-21,2023-02-07,Completed,5
12886,4367,7249,1144,1001,2019-01-20,2021-11-07,2026-06-12,Completed,7
12887,6576,7049,1968,806,2016-12-22,2020-01-08,2022-08-30,Completed,3
12888,2571,2910,867,2671,2017-09-03,2020-03-08,2025-02-04,Completed,9
12889,5289,17691,1910,2709,2019-01-01,2020-05-30,2024-12-07,Completed,4
12890,5195,10052,1436,1672,2019-03-28,2021-07-24,2022-10-02,Completed,1
12891,3846,10261,744,3946,2019-02-17,2020-11-28,2022-06-12,Completed,3
12892,2581,16102,1478,4562,2019-02-23,2020-11-24,2024-05-09,Completed,9
12893,2342,12854,1548,2797,2019-06-11,2021-06-08,2023-09-10,Completed,4
12894,1096,2055,1203,3165,2019-12-27,2020-11-13,2025-03-26,Completed,6
12895,4866,5790,1401,1910,2019-03-19,2021-12-09,2024-09-18,Completed,8
12896,6138,9355,841,3603,2018-10-17,2020-11-27,2023-09-30,Completed,3
12897,1527,10929,1483,2893,2018-06-29,2021-05-21,2022-11-22,Pending,7
12898,4136,17179,741,1940,2018-03-23,2020-08-04,2023-06-02,Completed,8
12899,3823,15454,1738,1741,2017-03-22,2020-10-16,2026-09-14,Completed,2
12900,4579,8580,1332,4280,2016-05-03,2020-09-19,2024-01-12,Completed,8
12901,5521,7943,1607,2000,2019-01-19,2021-07-22,2022-08-24,Completed,10
12902,5001,8095,879,3554,2019-11-10,2021-08-19,2025-10-17,Completed,9
12903,2340,13040,792,3752,2019-08-12,2021-05-11,2024-06-23,Completed,10
12904,3021,17025,1623,1323,2016-01-11,2020-01-10,2024-08-11,Completed,3
12905,2585,4721,756,2587,2016-05-16,2021-01-19,2024-12-09,Completed,3
12906,1206,14470,1500,3031,2019-04-14,2020-04-08,2022-05-05,Completed,7
12907,5368,18033,1387,3521,2018-02-06,2020-02-05,2025-11-14,Completed,1
12908,3532,10981,1745,1024,2018-02-17,2021-11-16,2023-12-17,Completed,7
12909,1176,6947,1402,2980,2018-07-23,2020-08-07,2026-07-03,Completed,7
12910,1616,13631,729,1612,2019-09-28,2021-05-29,2026-07-25,Completed,7
12911,1946,12351,1659,3517,2017-01-11,2021-02-09,2026-12-19,Pending,10
12912,3970,8471,909,2486,2019-02-23,2021-04-09,2026-11-24,Completed,10
12913,5658,5917,1309,871,2017-02-15,2021-03-13,2024-12-28,Pending,2
12914,5037,18698,756,4289,2018-08-05,2020-11-13,2022-11-03,Completed,4
12915,1931,13526,1675,1310,2019-10-31,2021-03-29,2025-03-17,Completed,2
12916,2437,7295,1787,2576,2019-11-14,2020-04-04,2022-01-23,Completed,10
12917,5539,4687,1663,925,2016-05-17,2020-10-25,2023-08-12,Completed,1
12918,1428,17832,829,1641,2016-07-04,2020-02-18,2025-09-12,Completed,3
12919,3899,18035,1247,3268,2016-02-09,2021-11-06,2024-11-14,Completed,7
12920,2571,4036,763,727,2016-08-11,2020-03-24,2023-04-13,Completed,1
12921,1519,16639,1676,574,2018-04-01,2021-07-26,2024-03-15,Completed,10
12922,5807,3318,1558,2440,2018-12-24,2021-04-01,2026-08-13,Completed,10
12923,6678,6473,948,2541,2017-06-16,2020-11-20,2025-05-29,Pending,3
12924,3423,11694,1991,1408,2019-07-15,2020-05-08,2024-02-16,Completed,5
12925,3287,16268,831,2519,2016-06-10,2021-02-01,2023-09-15,Completed,7
12926,5871,13466,1946,3784,2017-11-26,2020-07-03,2025-02-28,Completed,7
12927,5175,12487,1897,3775,2018-08-23,2021-10-27,2025-07-20,Completed,5
12928,1871,8473,1173,3241,2019-03-29,2021-08-29,2025-06-16,Completed,1
12929,5079,11539,1829,2384,2017-06-14,2021-06-01,2023-05-22,Completed,6
12930,1236,16124,1021,3200,2017-10-16,2021-04-08,2025-08-25,Completed,5
12931,6056,2929,956,2383,2016-05-23,2020-03-21,2026-12-27,Completed,10
12932,2696,14485,1917,943,2016-05-15,2021-03-01,2024-05-29,Completed,4
12933,4867,14618,747,3879,2016-05-04,2021-03-11,2026-11-23,Completed,3
12934,3813,3325,881,1937,2018-11-13,2020-08-24,2025-04-14,Completed,4
12935,3148,11120,1264,2366,2016-12-01,2021-05-14,2026-02-28,Completed,7
12936,5569,12802,1415,658,2017-03-04,2021-01-11,2024-07-20,Completed,10
12937,5661,3697,1615,2693,2017-12-16,2020-11-29,2023-10-16,Pending,5
12938,2173,14004,1126,2755,2017-07-03,2020-07-12,2024-08-05,Completed,8
12939,6430,11668,1760,1468,2016-03-28,2020-12-23,2023-04-04,Completed,3
12940,4766,10569,1557,2814,2017-03-09,2021-10-05,2022-05-02,Completed,9
12941,6597,13549,1202,3784,2018-10-31,2020-05-12,2022-10-03,Completed,6
12942,4145,5381,831,2341,2018-12-08,2020-03-09,2023-02-15,Completed,9
12943,4179,17857,1750,3348,2019-06-06,2021-04-27,2025-07-13,Completed,7
12944,5383,15986,1399,1216,2017-05-09,2020-08-24,2022-05-29,Completed,4
12945,6094,7134,999,1719,2018-10-08,2020-09-13,2023-05-31,Completed,6
12946,3221,16837,1192,1024,2018-10-10,2021-04-25,2024-11-14,Completed,8
12947,3750,17200,1691,4504,2017-01-01,2021-01-01,2022-07-01,Completed,3
12948,5178,13345,1654,3431,2019-12-12,2021-07-14,2024-01-09,Completed,2
12949,5877,6773,1442,1255,2019-06-19,2020-03-08,2022-10-02,Completed,4
12950,2851,12572,967,3694,2019-06-01,2020-06-17,2026-05-04,Completed,3
12951,4517,10705,1489,4728,2019-07-08,2020-11-01,2026-03-15,Completed,1
12952,4503,11685,1791,2767,2017-11-25,2021-09-05,2023-08-10,Completed,7
12953,2035,2800,1175,610,2019-03-08,2020-06-03,2024-08-13,Completed,2
12954,3845,12133,781,2070,2017-10-28,2020-04-22,2024-11-05,Completed,5
12955,2315,11177,1169,966,2017-04-15,2021-04-17,2023-02-27,Pending,10
12956,1740,7150,1757,1168,2018-05-20,2020-06-16,2023-08-03,Completed,1
12957,6405,17521,744,3522,2018-05-29,2020-03-20,2026-04-25,Completed,9
12958,4314,13500,1947,2053,2019-01-02,2021-11-29,2024-09-28,Completed,9
12959,3338,10470,884,661,2017-12-10,2020-02-18,2024-09-19,Completed,3
12960,4364,7677,1767,863,2019-10-01,2021-10-18,2024-07-09,Completed,3
12961,3628,2067,1655,4403,2019-04-02,2020-06-25,2026-02-05,Completed,6
12962,5345,16570,715,4548,2016-02-03,2020-11-26,2025-04-04,Completed,2
12963,4985,17963,711,2138,2016-08-24,2020-08-27,2023-01-16,Completed,2
12964,5966,10020,1245,2596,2019-12-25,2020-08-22,2024-12-05,Completed,4
12965,5722,2244,1878,2597,2017-12-06,2020-10-25,2025-03-07,Completed,5
12966,1811,18574,1326,3742,2018-03-15,2021-07-15,2026-10-07,Completed,4
12967,1645,13237,1500,1942,2017-03-24,2020-03-08,2023-09-20,Completed,4
12968,2404,10260,1369,3958,2017-07-16,2020-09-06,2024-06-09,Completed,8
12969,6275,5572,1369,3807,2019-11-02,2020-04-09,2025-09-05,Completed,1
12970,2861,4186,1111,2196,2018-06-08,2020-10-15,2022-05-15,Completed,1
12971,4037,4908,1023,4634,2018-01-06,2020-09-27,2025-08-23,Completed,8
12972,1651,5460,1169,3270,2016-06-01,2020-10-04,2023-06-02,Completed,7
12973,2516,12225,1154,2706,2017-01-23,2021-10-23,2023-02-13,Completed,10
12974,2974,9758,1821,3886,2016-02-06,2021-10-24,2024-10-07,Completed,2
12975,1066,12091,1806,4165,2016-08-10,2020-08-11,2025-07-03,Completed,4
12976,6380,2502,731,579,2017-10-23,2020-01-10,2026-07-10,Completed,1
12977,5789,5437,1789,4674,2017-02-21,2020-04-30,2026-05-29,Completed,8
12978,1257,9596,1583,2519,2017-08-30,2020-06-04,2022-06-21,Completed,9
12979,4328,13350,1535,1145,2017-12-29,2020-09-04,2025-01-10,Completed,10
12980,1950,10371,947,4682,2018-01-29,2021-10-16,2024-07-14,Completed,4
12981,4177,16289,1907,1803,2017-05-07,2021-12-01,2023-07-07,Completed,2
12982,6189,14504,1920,2128,2018-02-01,2020-09-03,2026-09-27,Completed,7
12983,5667,9721,900,3735,2018-02-25,2020-05-09,2024-01-06,Pending,7
12984,1379,8781,903,3779,2018-02-23,2021-03-15,2024-06-30,Completed,4
12985,5900,16530,1897,2683,2017-02-18,2021-12-30,2025-06-16,Completed,4
12986,2621,10451,1440,1443,2019-07-10,2020-04-06,2026-10-19,Completed,5
12987,3191,16056,1738,2216,2016-08-21,2020-02-28,2026-04-13,Completed,6
12988,3858,5801,1465,2704,2019-02-04,2020-11-30,2023-09-17,Completed,2
12989,2933,12402,1394,1257,2016-06-29,2021-06-02,2026-12-07,Pending,6
12990,3425,13703,1723,2111,2019-10-02,2021-02-25,2024-03-12,Completed,8
12991,4638,6416,1576,947,2017-03-08,2020-05-26,2023-01-04,Completed,6
12992,3229,3158,1402,3214,2016-11-12,2020-03-26,2026-07-30,Completed,2
12993,3481,7213,1631,4326,2017-11-09,2021-06-15,2025-07-03,Completed,4
12994,2231,13682,820,1737,2019-02-13,2021-02-18,2024-06-28,Completed,7
12995,3545,12442,1705,3532,2019-01-15,2020-06-19,2025-12-26,Completed,8
12996,3089,10653,1792,3564,2018-10-12,2021-10-10,2026-05-20,Completed,8
12997,1040,17667,1713,4650,2018-09-20,2020-08-18,2024-04-27,Completed,7
12998,6333,16486,1093,2668,2019-10-03,2020-03-30,2026-05-21,Completed,4
12999,3855,7770,1486,3688,2016-07-11,2021-03-23,2022-09-06,Completed,2
13000,1743,16685,1394,2037,2017-03-13,2020-09-19,2025-05-22,Completed,8
13001,4071,3243,1069,3512,2016-11-03,2020-08-12,2026-05-13,Completed,1
13002,6708,11424,1691,848,2017-07-31,2021-08-01,2025-12-19,Completed,1
13003,1980,14910,1511,1592,2017-02-26,2021-05-10,2026-07-17,Completed,5
13004,6490,16508,880,4379,2018-01-09,2020-01-25,2025-09-08,Completed,2
13005,5279,7196,909,3470,2016-05-07,2020-10-22,2022-02-12,Completed,4
13006,1619,15398,1766,2360,2017-06-20,2021-06-28,2022-05-03,Completed,6
13007,4008,10420,1279,2890,2017-08-23,2020-08-11,2022-06-22,Completed,2
13008,6606,18486,1698,2999,2017-03-22,2021-03-23,2025-03-31,Completed,9
13009,2236,5767,1010,944,2016-02-29,2020-05-16,2026-05-30,Completed,3
13010,3913,2297,1150,3713,2018-03-07,2020-04-04,2022-10-31,Completed,4
13011,5609,10212,1093,737,2019-11-28,2020-06-19,2024-01-01,Completed,10
13012,1266,10091,1977,4619,2019-07-21,2020-11-03,2026-10-03,Completed,8
13013,3055,9989,1432,902,2016-12-15,2020-08-16,2026-05-25,Completed,9
13014,1632,2775,1958,2083,2017-01-25,2021-03-24,2023-05-26,Pending,10
13015,1785,11939,1298,4206,2019-06-30,2020-04-09,2025-03-30,Completed,8
13016,5065,6124,1094,2043,2019-05-07,2021-07-04,2023-05-03,Pending,7
13017,6136,18478,1291,2956,2019-11-16,2021-01-25,2025-02-17,Pending,7
13018,4294,15150,1284,1130,2018-07-28,2021-12-28,2026-10-24,Completed,9
13019,5900,3291,1164,3887,2018-10-23,2020-11-21,2023-09-11,Completed,2
13020,4964,14067,1203,1124,2018-09-08,2020-05-07,2022-11-06,Completed,9
13021,6442,7955,1150,1413,2017-10-20,2020-04-11,2023-09-29,Completed,1
13022,3325,18026,728,3319,2018-08-05,2020-11-07,2022-03-12,Pending,3
13023,6562,3740,1372,2587,2017-11-24,2021-04-12,2026-07-06,Completed,6
13024,2416,16229,1468,3427,2018-03-04,2021-07-16,2025-10-01,Completed,6
13025,2778,2100,994,887,2017-12-24,2020-05-07,2022-09-29,Completed,10
13026,1013,14459,2009,718,2017-10-26,2021-11-04,2025-05-11,Completed,8
13027,4292,7482,1336,1126,2017-02-16,2021-10-27,2024-01-30,Completed,8
13028,5775,9041,1518,4341,2019-08-30,2021-10-26,2022-06-04,Completed,9
13029,3676,13449,1191,4626,2016-11-21,2020-04-18,2026-10-18,Completed,9
13030,1411,9097,1768,1448,2017-10-30,2020-05-04,2022-08-30,Completed,2
13031,2198,4115,1344,2627,2017-04-11,2021-06-30,2022-09-22,Completed,4
13032,5026,3873,877,1370,2017-07-28,2021-03-09,2022-05-18,Completed,2
13033,5314,10391,840,3456,2016-05-22,2021-02-05,2023-10-01,Completed,5
13034,3569,5359,1070,3516,2016-12-14,2020-10-21,2025-03-25,Completed,9
13035,6163,10446,1169,504,2016-09-27,2020-04-13,2022-08-28,Completed,7
13036,3222,9268,1755,4288,2016-03-18,2020-06-24,2022-08-22,Completed,10
13037,5491,12587,983,1601,2019-11-15,2020-08-25,2022-08-15,Completed,4
13038,3874,14240,1233,2758,2016-06-07,2021-05-11,2026-06-11,Completed,9
13039,2442,6781,1707,904,2017-07-28,2021-12-19,2024-05-15,Completed,7
13040,2509,7690,1699,2584,2018-03-22,2021-08-30,2022-10-12,Completed,1
13041,3896,13006,1713,2924,2018-09-05,2020-02-27,2022-09-20,Completed,5
13042,1897,16936,953,981,2016-10-26,2020-12-11,2026-12-19,Completed,4
13043,1184,8921,1183,2373,2016-01-17,2021-09-25,2025-05-19,Completed,2
13044,5000,5823,1056,724,2018-12-21,2021-12-08,2024-05-20,Completed,3
13045,3125,11117,1775,2780,2018-04-02,2021-04-28,2022-11-27,Completed,2
13046,1300,4794,815,4435,2017-06-21,2021-10-09,2022-02-20,Completed,8
13047,5727,17558,1255,3422,2017-07-26,2021-01-17,2022-01-29,Completed,4
13048,4827,5246,1546,1659,2018-09-24,2021-05-09,2026-06-16,Pending,6
13049,1632,18199,1061,4715,2018-08-26,2020-06-13,2022-06-09,Completed,4
13050,1285,14542,1129,3638,2016-04-29,2021-12-29,2022-08-28,Completed,8
13051,2338,10313,1187,1771,2016-11-28,2021-08-01,2022-05-02,Completed,8
13052,4414,14901,2010,4578,2017-06-20,2021-03-03,2022-09-28,Completed,4
13053,2674,4114,1161,3371,2017-10-07,2020-07-10,2023-07-01,Completed,10
13054,5186,15002,961,843,2018-05-26,2020-06-16,2024-09-11,Completed,7
13055,5815,11560,718,1578,2017-02-07,2020-01-15,2022-07-04,Completed,3
13056,6487,6526,1964,1254,2018-02-19,2020-06-16,2026-12-12,Completed,1
13057,4463,8585,1935,1433,2016-06-29,2020-10-18,2023-11-09,Completed,10
13058,2294,4393,899,931,2017-08-04,2021-01-02,2022-09-05,Completed,2
13059,4758,5951,1275,728,2016-02-12,2020-10-25,2022-12-19,Completed,7
13060,2443,16448,1393,2538,2019-02-14,2021-06-25,2024-08-03,Completed,1
13061,5181,9372,1672,3344,2018-04-13,2020-01-14,2023-10-13,Completed,6
13062,4845,10992,1412,2696,2017-07-10,2021-10-21,2022-08-09,Completed,6
13063,6411,11198,811,1982,2019-08-25,2021-06-06,2024-07-26,Completed,2
13064,4160,2108,1110,2049,2018-05-09,2020-08-08,2025-01-02,Completed,7
13065,3106,11244,949,2726,2016-08-09,2020-04-26,2026-08-23,Completed,8
13066,6647,6382,849,1431,2018-03-18,2021-08-30,2025-02-23,Completed,3
13067,1121,12752,1461,3688,2017-02-26,2021-01-17,2023-12-23,Completed,3
13068,4036,17715,1516,1621,2018-12-11,2021-10-25,2022-11-28,Completed,10
13069,6487,5833,1986,1660,2016-01-05,2020-12-27,2022-03-07,Completed,10
13070,3827,15417,800,2489,2019-09-16,2021-11-26,2024-06-07,Completed,6
13071,1683,2043,939,4030,2019-12-28,2021-08-27,2025-05-05,Completed,10
